text,date,url,from
"@wol @mhanemaaijer @JillesAppelscha @Nieuwsuur @nrc @marjoleinedevos Hij mag iets zeggen over geopolitieke situaties. Hij zegt echter ook iets over veiligheid en daar gaat het fout. Hij is géén bouwkundig ingenieur en mag daar dus niets over zeggen. Hij bagatelliseert schade en versterking, terwijl dát dus niet zijn vakgebied is.",2022-10-10 08:26:09+00:00,https://twitter.com/Kirsten_Grunn/status/1579387797227843584,Kirsten_Grunn
@wol @mhanemaaijer @JillesAppelscha @Nieuwsuur @nrc @marjoleinedevos Wanneer komt Kockelkoren?,2022-10-10 08:20:32+00:00,https://twitter.com/AgBlanken/status/1579386385794207744,AgBlanken
@wol @M_Wiedemeijer @zeeger @JeroenReygaert @AfD ....en in de oost-Duitse context @wol?,2022-10-10 08:09:34+00:00,https://twitter.com/AadZuid/status/1579383626562932742,AadZuid
"@wol @JillesAppelscha @Nieuwsuur @nrc @marjoleinedevos Maar wél (extra) podium geven! Om wéér extra gaswinning te ventileren te mogen zeggen door @JillesAppelscha Dát was de crux voor ons Groningers! Dát deed zeer, Jeroen! #gaswinning #pegas #groningen",2022-10-10 08:05:25+00:00,https://twitter.com/mhanemaaijer/status/1579382580977500161,mhanemaaijer
"@wol Mark Rutte is beleefd, maar misschien ook een beetje berekenend.",2022-10-07 13:57:55+00:00,https://twitter.com/UlliB1/status/1578384126322802688,UlliB1
@wol kun jij hier iets mee?,2022-10-07 11:33:42+00:00,https://twitter.com/ntisec/status/1578347832548859905,ntisec
"@wol Hey ff, die meneer is mede-developer van deze technologie. Die man heeft natuurlijk behoorlijk wat motivatie om zaken gunstig af te spiegelen. 

Let op,als nucleaire energie gas moet gaan vervangen als ""baseload"", dan krijg je dus nucleaire energie als prijs bepalende factor.",2022-10-06 21:38:17+00:00,https://twitter.com/vSchuylenburch/status/1578137592465395712,vSchuylenburch
@wol Dank je.,2022-10-06 20:51:50+00:00,https://twitter.com/vSchuylenburch/status/1578125904500457489,vSchuylenburch
"@wol Ok merci. 
Maar onbekend voor jullie welke dan, begrijp ik?",2022-10-06 20:42:50+00:00,https://twitter.com/vSchuylenburch/status/1578123639957979151,vSchuylenburch
"@wol @Tiramarit @shrunk015 @Nieuwsuur Je zegt het letterlijk. ""volgens Putin""",2022-10-02 09:27:11+00:00,https://twitter.com/fonsvandevoordt/status/1576504057249742848,fonsvandevoordt
